FIPS,county_name,total_households,living_alone,pct_living_alone
46009,"Bon Homme County, South Dakota",2414.0,744.0,30.82
46011,"Brookings County, South Dakota",13366.0,4720.0,35.31
46013,"Brown County, South Dakota",16035.0,5813.0,36.25
46015,"Brule County, South Dakota",1958.0,663.0,33.86
46017,"Buffalo County, South Dakota",492.0,140.0,28.46
46019,"Butte County, South Dakota",4112.0,1087.0,26.43
46021,"Campbell County, South Dakota",691.0,221.0,31.98
46023,"Charles Mix County, South Dakota",2963.0,878.0,29.63
46025,"Clark County, South Dakota",1360.0,428.0,31.47
46027,"Clay County, South Dakota",5416.0,1856.0,34.27
46029,"Codington County, South Dakota",12165.0,3989.0,32.79
46031,"Corson County, South Dakota",1071.0,247.0,23.06
46033,"Custer County, South Dakota",3862.0,1050.0,27.19
46035,"Davison County, South Dakota",8448.0,3311.0,39.19
46037,"Day County, South Dakota",2348.0,834.0,35.52
46039,"Deuel County, South Dakota",1795.0,552.0,30.75
46041,"Dewey County, South Dakota",1675.0,402.0,24.0
46043,"Douglas County, South Dakota",1077.0,289.0,26.83
46045,"Edmunds County, South Dakota",1542.0,414.0,26.85
46047,"Fall River County, South Dakota",3221.0,1257.0,39.03
46049,"Faulk County, South Dakota",765.0,296.0,38.69
46051,"Grant County, South Dakota",3031.0,820.0,27.05
46053,"Gregory County, South Dakota",1593.0,603.0,37.85
46055,"Haakon County, South Dakota",709.0,213.0,30.04
46057,"Hamlin County, South Dakota",2151.0,500.0,23.25
46059,"Hand County, South Dakota",1386.0,470.0,33.91
46061,"Hanson County, South Dakota",1106.0,250.0,22.6
46063,"Harding County, South Dakota",518.0,151.0,29.15
46065,"Hughes County, South Dakota",7396.0,2343.0,31.68
46067,"Hutchinson County, South Dakota",2931.0,935.0,31.9
46069,"Hyde County, South Dakota",541.0,130.0,24.03
46071,"Jackson County, South Dakota",735.0,175.0,23.81
46073,"Jerauld County, South Dakota",859.0,289.0,33.64
46075,"Jones County, South Dakota",381.0,118.0,30.97
46077,"Kingsbury County, South Dakota",2003.0,659.0,32.9
46079,"Lake County, South Dakota",4552.0,1345.0,29.55
46081,"Lawrence County, South Dakota",11392.0,4027.0,35.35
46083,"Lincoln County, South Dakota",25697.0,5612.0,21.84
46085,"Lyman County, South Dakota",1204.0,321.0,26.66
46087,"McCook County, South Dakota",2218.0,540.0,24.35
46089,"McPherson County, South Dakota",872.0,350.0,40.14
46091,"Marshall County, South Dakota",1669.0,582.0,34.87
46093,"Meade County, South Dakota",11420.0,2924.0,25.6
46095,"Mellette County, South Dakota",621.0,212.0,34.14
46097,"Miner County, South Dakota",910.0,306.0,33.63
46099,"Minnehaha County, South Dakota",79887.0,25235.0,31.59
46101,"Moody County, South Dakota",2521.0,704.0,27.93
46102,"Oglala Lakota County, South Dakota",2684.0,335.0,12.48
46103,"Pennington County, South Dakota",44829.0,14213.0,31.7
46105,"Perkins County, South Dakota",1237.0,354.0,28.62
46107,"Potter County, South Dakota",1034.0,323.0,31.24
46109,"Roberts County, South Dakota",3659.0,999.0,27.3
46111,"Sanborn County, South Dakota",939.0,328.0,34.93
46115,"Spink County, South Dakota",2526.0,868.0,34.36
46117,"Stanley County, South Dakota",1239.0,464.0,37.45
46119,"Sully County, South Dakota",599.0,218.0,36.39
46121,"Todd County, South Dakota",2407.0,626.0,26.01
46123,"Tripp County, South Dakota",2179.0,686.0,31.48
46125,"Turner County, South Dakota",3442.0,970.0,28.18
46127,"Union County, South Dakota",6967.0,1740.0,24.97
46129,"Walworth County, South Dakota",2380.0,740.0,31.09
46135,"Yankton County, South Dakota",9789.0,3354.0,34.26
46137,"Ziebach County, South Dakota",683.0,132.0,19.33
47001,"Anderson County, Tennessee",31275.0,9067.0,28.99
47003,"Bedford County, Tennessee",18469.0,4343.0,23.52
47005,"Benton County, Tennessee",6736.0,2293.0,34.04
47007,"Bledsoe County, Tennessee",4851.0,1021.0,21.05
47009,"Blount County, Tennessee",53456.0,14109.0,26.39
47011,"Bradley County, Tennessee",41340.0,11046.0,26.72
47013,"Campbell County, Tennessee",16255.0,4344.0,26.72
47015,"Cannon County, Tennessee",5769.0,1835.0,31.81
47017,"Carroll County, Tennessee",11038.0,3253.0,29.47
47019,"Carter County, Tennessee",23940.0,7898.0,32.99
47021,"Cheatham County, Tennessee",15708.0,3376.0,21.49
47023,"Chester County, Tennessee",6106.0,1603.0,26.25
47025,"Claiborne County, Tennessee",13479.0,4415.0,32.75
47027,"Clay County, Tennessee",3035.0,971.0,31.99
47029,"Cocke County, Tennessee",14547.0,3733.0,25.66
47031,"Coffee County, Tennessee",22689.0,6536.0,28.81
47033,"Crockett County, Tennessee",5409.0,1193.0,22.06
47035,"Cumberland County, Tennessee",26931.0,7470.0,27.74
47037,"Davidson County, Tennessee",302663.0,109517.0,36.18
47039,"Decatur County, Tennessee",4363.0,1166.0,26.72
47041,"DeKalb County, Tennessee",8360.0,2136.0,25.55
47043,"Dickson County, Tennessee",20329.0,4569.0,22.48
47045,"Dyer County, Tennessee",14640.0,4760.0,32.51
47047,"Fayette County, Tennessee",16416.0,3949.0,24.06
47049,"Fentress County, Tennessee",7607.0,2609.0,34.3
47051,"Franklin County, Tennessee",16789.0,5162.0,30.75
47053,"Gibson County, Tennessee",19948.0,5618.0,28.16
47055,"Giles County, Tennessee",11387.0,3265.0,28.67
47057,"Grainger County, Tennessee",9384.0,2778.0,29.6
47059,"Greene County, Tennessee",27777.0,8212.0,29.56
47061,"Grundy County, Tennessee",4965.0,1242.0,25.02
47063,"Hamblen County, Tennessee",25209.0,7206.0,28.59
47065,"Hamilton County, Tennessee",148888.0,45201.0,30.36
47067,"Hancock County, Tennessee",2829.0,1010.0,35.7
47069,"Hardeman County, Tennessee",9009.0,3277.0,36.37
47071,"Hardin County, Tennessee",10903.0,3160.0,28.98
47073,"Hawkins County, Tennessee",22785.0,6017.0,26.41
47075,"Haywood County, Tennessee",7200.0,2380.0,33.06
47077,"Henderson County, Tennessee",10737.0,3235.0,30.13
47079,"Henry County, Tennessee",13133.0,4416.0,33.63
47081,"Hickman County, Tennessee",8850.0,2171.0,24.53
47083,"Houston County, Tennessee",3026.0,1029.0,34.01
47085,"Humphreys County, Tennessee",6715.0,1843.0,27.45
47087,"Jackson County, Tennessee",4569.0,1582.0,34.62
47089,"Jefferson County, Tennessee",20813.0,5191.0,24.94
47091,"Johnson County, Tennessee",6873.0,2020.0,29.39
47093,"Knox County, Tennessee",194842.0,59989.0,30.79
47095,"Lake County, Tennessee",2013.0,839.0,41.68
47097,"Lauderdale County, Tennessee",9127.0,2770.0,30.35
47099,"Lawrence County, Tennessee",16484.0,4496.0,27.27
47101,"Lewis County, Tennessee",5073.0,1599.0,31.52
47103,"Lincoln County, Tennessee",14304.0,4237.0,29.62
47105,"Loudon County, Tennessee",22487.0,5801.0,25.8
47107,"McMinn County, Tennessee",21230.0,5663.0,26.67
47109,"McNairy County, Tennessee",9683.0,2755.0,28.45
47111,"Macon County, Tennessee",9164.0,2429.0,26.51
47113,"Madison County, Tennessee",39180.0,12381.0,31.6
47115,"Marion County, Tennessee",11699.0,2928.0,25.03
47117,"Marshall County, Tennessee",13019.0,3494.0,26.84
47119,"Maury County, Tennessee",39591.0,9884.0,24.97
47121,"Meigs County, Tennessee",5198.0,1450.0,27.9
47123,"Monroe County, Tennessee",18976.0,5260.0,27.72
47125,"Montgomery County, Tennessee",80474.0,19472.0,24.2
47127,"Moore County, Tennessee",2558.0,651.0,25.45
47129,"Morgan County, Tennessee",7093.0,1904.0,26.84
47131,"Obion County, Tennessee",12542.0,4047.0,32.27
47133,"Overton County, Tennessee",8820.0,2505.0,28.4
47135,"Perry County, Tennessee",2954.0,639.0,21.63
47137,"Pickett County, Tennessee",2205.0,761.0,34.51
47139,"Polk County, Tennessee",7101.0,1819.0,25.62
47141,"Putnam County, Tennessee",32733.0,9160.0,27.98
47143,"Rhea County, Tennessee",12744.0,2747.0,21.56
47145,"Roane County, Tennessee",21956.0,6054.0,27.57
47147,"Robertson County, Tennessee",27154.0,5593.0,20.6
47149,"Rutherford County, Tennessee",122510.0,27174.0,22.18
47151,"Scott County, Tennessee",8614.0,2185.0,25.37
47153,"Sequatchie County, Tennessee",5925.0,1188.0,20.05
47155,"Sevier County, Tennessee",38193.0,9346.0,24.47
47157,"Shelby County, Tennessee",357839.0,120536.0,33.68
47159,"Smith County, Tennessee",7674.0,1973.0,25.71
47161,"Stewart County, Tennessee",5017.0,1654.0,32.97
47163,"Sullivan County, Tennessee",67575.0,21204.0,31.38
47165,"Sumner County, Tennessee",74739.0,17633.0,23.59
47167,"Tipton County, Tennessee",22366.0,4479.0,20.03
47169,"Trousdale County, Tennessee",3552.0,1016.0,28.6
47171,"Unicoi County, Tennessee",7654.0,2434.0,31.8
47173,"Union County, Tennessee",7552.0,1501.0,19.88
47175,"Van Buren County, Tennessee",2434.0,700.0,28.76
47177,"Warren County, Tennessee",15932.0,4883.0,30.65
47179,"Washington County, Tennessee",55591.0,17205.0,30.95
47181,"Wayne County, Tennessee",5744.0,1565.0,27.25
47183,"Weakley County, Tennessee",13129.0,3730.0,28.41
47185,"White County, Tennessee",10716.0,2927.0,27.31
47187,"Williamson County, Tennessee",88238.0,15976.0,18.11
47189,"Wilson County, Tennessee",55037.0,11319.0,20.57
48001,"Anderson County, Texas",16899.0,4133.0,24.46
48003,"Andrews County, Texas",6603.0,1271.0,19.25
48005,"Angelina County, Texas",31583.0,7823.0,24.77
48007,"Aransas County, Texas",11412.0,3556.0,31.16
48009,"Archer County, Texas",3367.0,842.0,25.01
48011,"Armstrong County, Texas",725.0,148.0,20.41
48013,"Atascosa County, Texas",15920.0,3670.0,23.05
48015,"Austin County, Texas",11913.0,2457.0,20.62
48017,"Bailey County, Texas",1933.0,476.0,24.62
48019,"Bandera County, Texas",8532.0,2368.0,27.75
48021,"Bastrop County, Texas",33259.0,7894.0,23.73
48023,"Baylor County, Texas",1477.0,464.0,31.42
48025,"Bee County, Texas",8563.0,2431.0,28.39
48027,"Bell County, Texas",134495.0,36415.0,27.08
48029,"Bexar County, Texas",730119.0,206917.0,28.34
48031,"Blanco County, Texas",4836.0,1208.0,24.98
48033,"Borden County, Texas",215.0,24.0,11.16
48035,"Bosque County, Texas",7277.0,1959.0,26.92
48037,"Bowie County, Texas",34486.0,10691.0,31.0
48039,"Brazoria County, Texas",127264.0,27874.0,21.9
48041,"Brazos County, Texas",86289.0,26122.0,30.27
48043,"Brewster County, Texas",4958.0,2060.0,41.55
48045,"Briscoe County, Texas",581.0,231.0,39.76
48047,"Brooks County, Texas",2652.0,1019.0,38.42
48049,"Brown County, Texas",14977.0,4360.0,29.11
48051,"Burleson County, Texas",7586.0,2060.0,27.16
48053,"Burnet County, Texas",18629.0,4668.0,25.06
48055,"Caldwell County, Texas",15087.0,3657.0,24.24
48057,"Calhoun County, Texas",8045.0,2043.0,25.39
48059,"Callahan County, Texas",5270.0,1598.0,30.32
48061,"Cameron County, Texas",132538.0,27435.0,20.7
48063,"Camp County, Texas",4443.0,991.0,22.3
48065,"Carson County, Texas",2260.0,706.0,31.24
48067,"Cass County, Texas",11530.0,3356.0,29.11
48069,"Castro County, Texas",2384.0,444.0,18.62
48071,"Chambers County, Texas",15744.0,2631.0,16.71
48073,"Cherokee County, Texas",18069.0,4040.0,22.36
48075,"Childress County, Texas",1892.0,449.0,23.73
48077,"Clay County, Texas",4204.0,1083.0,25.76
48079,"Cochran County, Texas",959.0,291.0,30.34
48081,"Coke County, Texas",1487.0,570.0,38.33
48083,"Coleman County, Texas",3210.0,1115.0,34.74
48085,"Collin County, Texas",383675.0,82478.0,21.5
48087,"Collingsworth County, Texas",1018.0,217.0,21.32
48089,"Colorado County, Texas",7376.0,2018.0,27.36
48091,"Comal County, Texas",63957.0,14407.0,22.53
48093,"Comanche County, Texas",5340.0,1528.0,28.61
48095,"Concho County, Texas",816.0,264.0,32.35
48097,"Cooke County, Texas",16196.0,3843.0,23.73
48099,"Coryell County, Texas",25156.0,6186.0,24.59
48101,"Cottle County, Texas",692.0,307.0,44.36
48103,"Crane County, Texas",1670.0,465.0,27.84
48105,"Crockett County, Texas",1289.0,384.0,29.79
48107,"Crosby County, Texas",1994.0,461.0,23.12
48109,"Culberson County, Texas",629.0,275.0,43.72
48111,"Dallam County, Texas",2333.0,728.0,31.2
48113,"Dallas County, Texas",959184.0,288520.0,30.08
48115,"Dawson County, Texas",4133.0,1314.0,31.79
48117,"Deaf Smith County, Texas",6022.0,1155.0,19.18
48119,"Delta County, Texas",2106.0,430.0,20.42
48121,"Denton County, Texas",334504.0,75474.0,22.56
48123,"DeWitt County, Texas",6586.0,1996.0,30.31
48125,"Dickens County, Texas",638.0,230.0,36.05
48127,"Dimmit County, Texas",2808.0,740.0,26.35
48129,"Donley County, Texas",1198.0,383.0,31.97
48131,"Duval County, Texas",2892.0,1010.0,34.92
48133,"Eastland County, Texas",7083.0,2047.0,28.9
48135,"Ector County, Texas",60676.0,15485.0,25.52
48137,"Edwards County, Texas",526.0,267.0,50.76
48139,"Ellis County, Texas",65686.0,11699.0,17.81
48141,"El Paso County, Texas",292580.0,70276.0,24.02
48143,"Erath County, Texas",16007.0,4334.0,27.08
48145,"Falls County, Texas",5499.0,2030.0,36.92
48147,"Fannin County, Texas",12699.0,3509.0,27.63
48149,"Fayette County, Texas",9310.0,2620.0,28.14
48151,"Fisher County, Texas",1514.0,441.0,29.13
48153,"Floyd County, Texas",1938.0,506.0,26.11
48155,"Foard County, Texas",462.0,170.0,36.8
48157,"Fort Bend County, Texas",270136.0,40889.0,15.14
48159,"Franklin County, Texas",3782.0,847.0,22.4
48161,"Freestone County, Texas",6701.0,2172.0,32.41
48163,"Frio County, Texas",4709.0,1269.0,26.95
48165,"Gaines County, Texas",6909.0,1203.0,17.41
48167,"Galveston County, Texas",135275.0,35235.0,26.05
48169,"Garza County, Texas",1677.0,442.0,26.36
48171,"Gillespie County, Texas",11035.0,3144.0,28.49
48173,"Glasscock County, Texas",415.0,65.0,15.66
48175,"Goliad County, Texas",2720.0,910.0,33.46
48177,"Gonzales County, Texas",7412.0,2001.0,27.0
48179,"Gray County, Texas",8021.0,2309.0,28.79
48181,"Grayson County, Texas",52084.0,13731.0,26.36
48183,"Gregg County, Texas",47008.0,13108.0,27.88
48185,"Grimes County, Texas",9769.0,2603.0,26.65
48187,"Guadalupe County, Texas",60463.0,11793.0,19.5
48189,"Hale County, Texas",10997.0,2712.0,24.66
48191,"Hall County, Texas",1145.0,340.0,29.69
48193,"Hamilton County, Texas",3131.0,1151.0,36.76
48195,"Hansford County, Texas",1763.0,534.0,30.29
48197,"Hardeman County, Texas",1304.0,413.0,31.67
48199,"Hardin County, Texas",20845.0,5095.0,24.44
48201,"Harris County, Texas",1692896.0,452548.0,26.73
48203,"Harrison County, Texas",24993.0,6136.0,24.55
48205,"Hartley County, Texas",1626.0,417.0,25.65
48207,"Haskell County, Texas",2090.0,584.0,27.94
48209,"Hays County, Texas",89328.0,19389.0,21.71
48211,"Hemphill County, Texas",1345.0,418.0,31.08
48213,"Henderson County, Texas",31973.0,8471.0,26.49
48215,"Hidalgo County, Texas",257499.0,46671.0,18.12
48217,"Hill County, Texas",13390.0,3913.0,29.22
48219,"Hockley County, Texas",7922.0,2047.0,25.84
48221,"Hood County, Texas",24734.0,5932.0,23.98
48223,"Hopkins County, Texas",13781.0,3680.0,26.7
48225,"Houston County, Texas",7464.0,2230.0,29.88
48227,"Howard County, Texas",12010.0,3878.0,32.29
48229,"Hudspeth County, Texas",890.0,235.0,26.4
48231,"Hunt County, Texas",36560.0,8646.0,23.65
48233,"Hutchinson County, Texas",6711.0,2013.0,30.0
48235,"Irion County, Texas",647.0,251.0,38.79
48237,"Jack County, Texas",2997.0,824.0,27.49
48239,"Jackson County, Texas",5235.0,1010.0,19.29
48241,"Jasper County, Texas",13142.0,3997.0,30.41
48243,"Jeff Davis County, Texas",1095.0,491.0,44.84
48245,"Jefferson County, Texas",93193.0,28088.0,30.14
48247,"Jim Hogg County, Texas",1342.0,362.0,26.97
48249,"Jim Wells County, Texas",12914.0,2551.0,19.75
48251,"Johnson County, Texas",62297.0,12081.0,19.39
48253,"Jones County, Texas",5917.0,1545.0,26.11
48255,"Karnes County, Texas",4359.0,1171.0,26.86
48257,"Kaufman County, Texas",47899.0,8530.0,17.81
48259,"Kendall County, Texas",16763.0,3620.0,21.6
48261,"Kenedy County, Texas",38.0,0.0,0.0
48263,"Kent County, Texas",246.0,82.0,33.33
48265,"Kerr County, Texas",22024.0,6216.0,28.22
48267,"Kimble County, Texas",1715.0,596.0,34.75
48269,"King County, Texas",80.0,2.0,2.5
48271,"Kinney County, Texas",1105.0,431.0,39.0
48273,"Kleberg County, Texas",11915.0,3474.0,29.16
48275,"Knox County, Texas",1248.0,323.0,25.88
48277,"Lamar County, Texas",20122.0,5603.0,27.85
48279,"Lamb County, Texas",4632.0,1482.0,31.99
48281,"Lampasas County, Texas",7934.0,1742.0,21.96
48283,"La Salle County, Texas",1688.0,217.0,12.86
48285,"Lavaca County, Texas",8206.0,2491.0,30.36
48287,"Lee County, Texas",6313.0,1603.0,25.39
48289,"Leon County, Texas",6397.0,1661.0,25.97
48291,"Liberty County, Texas",28921.0,7018.0,24.27
48293,"Limestone County, Texas",8195.0,2378.0,29.02
48295,"Lipscomb County, Texas",1135.0,239.0,21.06
48297,"Live Oak County, Texas",4153.0,1282.0,30.87
48299,"Llano County, Texas",9612.0,2771.0,28.83
48301,"Loving County, Texas",40.0,19.0,47.5
48303,"Lubbock County, Texas",121685.0,35583.0,29.24
48305,"Lynn County, Texas",2053.0,538.0,26.21
48307,"McCulloch County, Texas",3186.0,1059.0,33.24
48309,"McLennan County, Texas",94985.0,25393.0,26.73
48311,"McMullen County, Texas",202.0,46.0,22.77
48313,"Madison County, Texas",4081.0,1254.0,30.73
48315,"Marion County, Texas",4014.0,1530.0,38.12
48317,"Martin County, Texas",1912.0,417.0,21.81
48319,"Mason County, Texas",1519.0,402.0,26.46
48321,"Matagorda County, Texas",14073.0,4181.0,29.71
48323,"Maverick County, Texas",17901.0,3302.0,18.45
48325,"Medina County, Texas",17296.0,3473.0,20.08
48327,"Menard County, Texas",905.0,479.0,52.93
48329,"Midland County, Texas",65265.0,18063.0,27.68
48331,"Milam County, Texas",9767.0,2845.0,29.13
48333,"Mills County, Texas",1833.0,529.0,28.86
48335,"Mitchell County, Texas",2411.0,882.0,36.58
48337,"Montague County, Texas",7907.0,1981.0,25.05
48339,"Montgomery County, Texas",224474.0,46240.0,20.6
48341,"Moore County, Texas",6989.0,1715.0,24.54
48343,"Morris County, Texas",4879.0,1456.0,29.84
48345,"Motley County, Texas",460.0,109.0,23.7
48347,"Nacogdoches County, Texas",24893.0,7021.0,28.2
48349,"Navarro County, Texas",18058.0,4488.0,24.85
48351,"Newton County, Texas",4787.0,1269.0,26.51
48353,"Nolan County, Texas",5670.0,1906.0,33.62
48355,"Nueces County, Texas",130122.0,34193.0,26.28
48357,"Ochiltree County, Texas",3684.0,887.0,24.08
48359,"Oldham County, Texas",631.0,129.0,20.44
48361,"Orange County, Texas",31274.0,7609.0,24.33
48363,"Palo Pinto County, Texas",10640.0,2754.0,25.88
48365,"Panola County, Texas",8062.0,2370.0,29.4
48367,"Parker County, Texas",52622.0,10658.0,20.25
48369,"Parmer County, Texas",3203.0,573.0,17.89
48371,"Pecos County, Texas",5070.0,1306.0,25.76
48373,"Polk County, Texas",18084.0,4667.0,25.81
48375,"Potter County, Texas",42824.0,13978.0,32.64
48377,"Presidio County, Texas",2275.0,1190.0,52.31
48379,"Rains County, Texas",4710.0,1078.0,22.89
48381,"Randall County, Texas",54984.0,15635.0,28.44
48383,"Reagan County, Texas",1090.0,189.0,17.34
48385,"Real County, Texas",992.0,262.0,26.41
48387,"Red River County, Texas",4662.0,1469.0,31.51
48389,"Reeves County, Texas",4117.0,1310.0,31.82
48391,"Refugio County, Texas",2235.0,678.0,30.34
48393,"Roberts County, Texas",320.0,102.0,31.87
48395,"Robertson County, Texas",6309.0,1851.0,29.34
48397,"Rockwall County, Texas",37881.0,5704.0,15.06
48399,"Runnels County, Texas",3780.0,1048.0,27.72
48401,"Rusk County, Texas",17792.0,4081.0,22.94
48403,"Sabine County, Texas",4471.0,1325.0,29.64
48405,"San Augustine County, Texas",3051.0,764.0,25.04
48407,"San Jacinto County, Texas",10064.0,2279.0,22.65
48409,"San Patricio County, Texas",23920.0,5736.0,23.98
48411,"San Saba County, Texas",2014.0,599.0,29.74
48413,"Schleicher County, Texas",899.0,300.0,33.37
48415,"Scurry County, Texas",5693.0,1799.0,31.6
48417,"Shackelford County, Texas",1324.0,401.0,30.29
48419,"Shelby County, Texas",8988.0,2098.0,23.34
48421,"Sherman County, Texas",803.0,172.0,21.42
48423,"Smith County, Texas",81286.0,20586.0,25.33
48425,"Somervell County, Texas",3345.0,638.0,19.07
48427,"Starr County, Texas",18634.0,3807.0,20.43
48429,"Stephens County, Texas",3405.0,1044.0,30.66
48431,"Sterling County, Texas",392.0,48.0,12.24
48433,"Stonewall County, Texas",450.0,122.0,27.11
48435,"Sutton County, Texas",1068.0,212.0,19.85
48437,"Swisher County, Texas",2401.0,884.0,36.82
48439,"Tarrant County, Texas",754969.0,196344.0,26.01
48441,"Taylor County, Texas",53888.0,14210.0,26.37
48443,"Terrell County, Texas",436.0,213.0,48.85
48445,"Terry County, Texas",4170.0,1155.0,27.7
48447,"Throckmorton County, Texas",635.0,269.0,42.36
48449,"Titus County, Texas",10802.0,2445.0,22.63
48451,"Tom Green County, Texas",45449.0,13024.0,28.66
48453,"Travis County, Texas",538109.0,168212.0,31.26
48455,"Trinity County, Texas",5946.0,1748.0,29.4
48457,"Tyler County, Texas",6811.0,1842.0,27.04
48459,"Upshur County, Texas",14969.0,3481.0,23.25
48461,"Upton County, Texas",1363.0,366.0,26.85
48463,"Uvalde County, Texas",8420.0,2121.0,25.19
48465,"Val Verde County, Texas",16643.0,4045.0,24.3
48467,"Van Zandt County, Texas",22326.0,5283.0,23.66
48469,"Victoria County, Texas",34265.0,8627.0,25.18
48471,"Walker County, Texas",24592.0,8647.0,35.16
48473,"Waller County, Texas",17780.0,2878.0,16.19
48475,"Ward County, Texas",4264.0,944.0,22.14
48477,"Washington County, Texas",14482.0,4495.0,31.04
48479,"Webb County, Texas",77797.0,13287.0,17.08
48481,"Wharton County, Texas",15148.0,4187.0,27.64
48483,"Wheeler County, Texas",1908.0,440.0,23.06
48485,"Wichita County, Texas",48604.0,15081.0,31.03
48487,"Wilbarger County, Texas",4626.0,1663.0,35.95
48489,"Willacy County, Texas",5414.0,1270.0,23.46
48491,"Williamson County, Texas",229906.0,51414.0,22.36
48493,"Wilson County, Texas",17345.0,2852.0,16.44
48495,"Winkler County, Texas",2685.0,563.0,20.97
48497,"Wise County, Texas",24079.0,4741.0,19.69
48499,"Wood County, Texas",17824.0,5114.0,28.69
48501,"Yoakum County, Texas",2654.0,483.0,18.2
48503,"Young County, Texas",7565.0,2230.0,29.48
48505,"Zapata County, Texas",4580.0,1302.0,28.43
48507,"Zavala County, Texas",3427.0,569.0,16.6
49001,"Beaver County, Utah",2290.0,372.0,16.24
49003,"Box Elder County, Utah",18557.0,3860.0,20.8
49005,"Cache County, Utah",41718.0,6517.0,15.62
49007,"Carbon County, Utah",7998.0,2281.0,28.52
49009,"Daggett County, Utah",235.0,94.0,40.0
49011,"Davis County, Utah",112155.0,18600.0,16.58
49013,"Duchesne County, Utah",6461.0,1277.0,19.76
49015,"Emery County, Utah",3447.0,815.0,23.64
49017,"Garfield County, Utah",1952.0,482.0,24.69
49019,"Grand County, Utah",4335.0,1426.0,32.9
49021,"Iron County, Utah",18596.0,3667.0,19.72
49023,"Juab County, Utah",3594.0,517.0,14.39
49025,"Kane County, Utah",3225.0,1115.0,34.57
49027,"Millard County, Utah",4177.0,864.0,20.68
49029,"Morgan County, Utah",3506.0,343.0,9.78
49031,"Piute County, Utah",569.0,208.0,36.56
49033,"Rich County, Utah",765.0,138.0,18.04
49035,"Salt Lake County, Utah",407673.0,97704.0,23.97
49037,"San Juan County, Utah",4457.0,1090.0,24.46
49039,"Sanpete County, Utah",8617.0,1619.0,18.79
49041,"Sevier County, Utah",7396.0,1509.0,20.4
49043,"Summit County, Utah",13655.0,2687.0,19.68
49045,"Tooele County, Utah",22124.0,3389.0,15.32
49047,"Uintah County, Utah",11547.0,2757.0,23.88
49049,"Utah County, Utah",187171.0,23108.0,12.35
49051,"Wasatch County, Utah",11407.0,2120.0,18.59
49053,"Washington County, Utah",64151.0,13196.0,20.57
49055,"Wayne County, Utah",1051.0,182.0,17.32
49057,"Weber County, Utah",89990.0,19540.0,21.71
50001,"Addison County, Vermont",14416.0,4059.0,28.16
50003,"Bennington County, Vermont",14566.0,4711.0,32.34
50005,"Caledonia County, Vermont",12819.0,3903.0,30.45
50007,"Chittenden County, Vermont",69318.0,20460.0,29.52
50009,"Essex County, Vermont",2667.0,837.0,31.38
50011,"Franklin County, Vermont",19233.0,5095.0,26.49
50013,"Grand Isle County, Vermont",3027.0,823.0,27.19
50015,"Lamoille County, Vermont",11176.0,3391.0,30.34
50017,"Orange County, Vermont",12690.0,3664.0,28.87
50019,"Orleans County, Vermont",11528.0,3392.0,29.42
50021,"Rutland County, Vermont",25334.0,8822.0,34.82
50023,"Washington County, Vermont",25166.0,8035.0,31.93
50025,"Windham County, Vermont",19382.0,7056.0,36.4
50027,"Windsor County, Vermont",24536.0,8198.0,33.41
51001,"Accomack County, Virginia",14252.0,4775.0,33.5
51003,"Albemarle County, Virginia",44031.0,13142.0,29.85
51005,"Alleghany County, Virginia",6309.0,2353.0,37.3
51007,"Amelia County, Virginia",5258.0,1321.0,25.12
51009,"Amherst County, Virginia",12615.0,3662.0,29.03
51011,"Appomattox County, Virginia",6535.0,1786.0,27.33
51013,"Arlington County, Virginia",110887.0,44606.0,40.23
51015,"Augusta County, Virginia",30056.0,7616.0,25.34
51017,"Bath County, Virginia",1905.0,662.0,34.75
51019,"Bedford County, Virginia",32510.0,8139.0,25.04
51021,"Bland County, Virginia",2235.0,796.0,35.62
51023,"Botetourt County, Virginia",12916.0,3597.0,27.85
51025,"Brunswick County, Virginia",6165.0,2003.0,32.49
51027,"Buchanan County, Virginia",7494.0,1963.0,26.19
51029,"Buckingham County, Virginia",5898.0,1660.0,28.15
51031,"Campbell County, Virginia",22409.0,6549.0,29.22
51033,"Caroline County, Virginia",11387.0,2658.0,23.34
51035,"Carroll County, Virginia",12141.0,3761.0,30.98
51036,"Charles City County, Virginia",2905.0,1042.0,35.87
51037,"Charlotte County, Virginia",4540.0,1552.0,34.19
51041,"Chesterfield County, Virginia",134144.0,30692.0,22.88
51043,"Clarke County, Virginia",5617.0,1476.0,26.28
51045,"Craig County, Virginia",1810.0,393.0,21.71
51047,"Culpeper County, Virginia",18188.0,3436.0,18.89
51049,"Cumberland County, Virginia",4055.0,984.0,24.27
51051,"Dickenson County, Virginia",5543.0,1634.0,29.48
51053,"Dinwiddie County, Virginia",10432.0,2488.0,23.85
51057,"Essex County, Virginia",4258.0,1446.0,33.96
51059,"Fairfax County, Virginia",410844.0,97248.0,23.67
51061,"Fauquier County, Virginia",26011.0,5576.0,21.44
51063,"Floyd County, Virginia",6655.0,2030.0,30.5
51065,"Fluvanna County, Virginia",10195.0,2338.0,22.93
51067,"Franklin County, Virginia",22022.0,5676.0,25.77
51069,"Frederick County, Virginia",33534.0,7499.0,22.36
51071,"Giles County, Virginia",6852.0,2123.0,30.98
51073,"Gloucester County, Virginia",14857.0,3578.0,24.08
51075,"Goochland County, Virginia",9788.0,2311.0,23.61
51077,"Grayson County, Virginia",6148.0,1778.0,28.92
