FIPS,county_name,median_age
40039,"Custer County, Oklahoma",32.4
40041,"Delaware County, Oklahoma",46.8
40043,"Dewey County, Oklahoma",38.1
40045,"Ellis County, Oklahoma",43.8
40047,"Garfield County, Oklahoma",35.7
40049,"Garvin County, Oklahoma",38.8
40051,"Grady County, Oklahoma",39.7
40053,"Grant County, Oklahoma",41.1
40055,"Greer County, Oklahoma",41.0
40057,"Harmon County, Oklahoma",40.7
40059,"Harper County, Oklahoma",39.7
40061,"Haskell County, Oklahoma",41.3
40063,"Hughes County, Oklahoma",39.2
40065,"Jackson County, Oklahoma",34.7
40067,"Jefferson County, Oklahoma",40.9
40069,"Johnston County, Oklahoma",39.5
40071,"Kay County, Oklahoma",38.2
40073,"Kingfisher County, Oklahoma",38.1
40075,"Kiowa County, Oklahoma",41.6
40077,"Latimer County, Oklahoma",40.9
40079,"Le Flore County, Oklahoma",38.8
40081,"Lincoln County, Oklahoma",41.0
40083,"Logan County, Oklahoma",39.9
40085,"Love County, Oklahoma",39.0
40087,"McClain County, Oklahoma",38.8
40089,"McCurtain County, Oklahoma",38.2
40091,"McIntosh County, Oklahoma",47.4
40093,"Major County, Oklahoma",42.2
40095,"Marshall County, Oklahoma",42.0
40097,"Mayes County, Oklahoma",40.3
40099,"Murray County, Oklahoma",41.5
40101,"Muskogee County, Oklahoma",38.1
40103,"Noble County, Oklahoma",41.1
40105,"Nowata County, Oklahoma",42.1
40107,"Okfuskee County, Oklahoma",40.1
40109,"Oklahoma County, Oklahoma",35.1
40111,"Okmulgee County, Oklahoma",39.3
40113,"Osage County, Oklahoma",43.2
40115,"Ottawa County, Oklahoma",37.6
40117,"Pawnee County, Oklahoma",41.5
40119,"Payne County, Oklahoma",27.2
40121,"Pittsburg County, Oklahoma",40.4
40123,"Pontotoc County, Oklahoma",37.3
40125,"Pottawatomie County, Oklahoma",37.7
40127,"Pushmataha County, Oklahoma",44.0
40129,"Roger Mills County, Oklahoma",42.0
40131,"Rogers County, Oklahoma",39.3
40133,"Seminole County, Oklahoma",38.9
40135,"Sequoyah County, Oklahoma",40.8
40137,"Stephens County, Oklahoma",40.7
40139,"Texas County, Oklahoma",33.1
40141,"Tillman County, Oklahoma",40.8
40143,"Tulsa County, Oklahoma",36.0
40145,"Wagoner County, Oklahoma",38.9
40147,"Washington County, Oklahoma",39.7
40149,"Washita County, Oklahoma",40.4
40151,"Woods County, Oklahoma",33.7
40153,"Woodward County, Oklahoma",36.8
41001,"Baker County, Oregon",47.4
41003,"Benton County, Oregon",33.5
41005,"Clackamas County, Oregon",41.9
41007,"Clatsop County, Oregon",44.9
41009,"Columbia County, Oregon",43.1
41011,"Coos County, Oregon",48.4
41013,"Crook County, Oregon",47.0
41015,"Curry County, Oregon",56.8
41017,"Deschutes County, Oregon",42.6
41019,"Douglas County, Oregon",46.6
41021,"Gilliam County, Oregon",51.0
41023,"Grant County, Oregon",51.7
41025,"Harney County, Oregon",45.5
41027,"Hood River County, Oregon",40.2
41029,"Jackson County, Oregon",42.3
41031,"Jefferson County, Oregon",41.1
41033,"Josephine County, Oregon",47.4
41035,"Klamath County, Oregon",41.1
41037,"Lake County, Oregon",46.1
41039,"Lane County, Oregon",40.1
41041,"Lincoln County, Oregon",52.4
41043,"Linn County, Oregon",40.0
41045,"Malheur County, Oregon",35.9
41047,"Marion County, Oregon",37.0
41049,"Morrow County, Oregon",37.0
41051,"Multnomah County, Oregon",38.2
41053,"Polk County, Oregon",37.1
41055,"Sherman County, Oregon",45.7
41057,"Tillamook County, Oregon",48.7
41059,"Umatilla County, Oregon",36.9
41061,"Union County, Oregon",39.7
41063,"Wallowa County, Oregon",50.9
41065,"Wasco County, Oregon",40.4
41067,"Washington County, Oregon",37.5
41069,"Wheeler County, Oregon",56.1
41071,"Yamhill County, Oregon",39.4
42001,"Adams County, Pennsylvania",43.8
42003,"Allegheny County, Pennsylvania",40.6
42005,"Armstrong County, Pennsylvania",47.0
42007,"Beaver County, Pennsylvania",44.9
42009,"Bedford County, Pennsylvania",47.3
42011,"Berks County, Pennsylvania",39.9
42013,"Blair County, Pennsylvania",42.9
42015,"Bradford County, Pennsylvania",43.9
42017,"Bucks County, Pennsylvania",44.0
42019,"Butler County, Pennsylvania",43.4
42021,"Cambria County, Pennsylvania",45.6
42023,"Cameron County, Pennsylvania",51.8
42025,"Carbon County, Pennsylvania",46.3
42027,"Centre County, Pennsylvania",33.3
42029,"Chester County, Pennsylvania",40.7
42031,"Clarion County, Pennsylvania",41.5
42033,"Clearfield County, Pennsylvania",45.2
42035,"Clinton County, Pennsylvania",39.8
42037,"Columbia County, Pennsylvania",41.3
42039,"Crawford County, Pennsylvania",43.6
42041,"Cumberland County, Pennsylvania",40.3
42043,"Dauphin County, Pennsylvania",39.4
42045,"Delaware County, Pennsylvania",39.0
42047,"Elk County, Pennsylvania",48.2
42049,"Erie County, Pennsylvania",39.9
42051,"Fayette County, Pennsylvania",45.2
42053,"Forest County, Pennsylvania",46.2
42055,"Franklin County, Pennsylvania",42.2
42057,"Fulton County, Pennsylvania",45.7
42059,"Greene County, Pennsylvania",43.1
42061,"Huntingdon County, Pennsylvania",43.6
42063,"Indiana County, Pennsylvania",39.6
42065,"Jefferson County, Pennsylvania",43.7
42067,"Juniata County, Pennsylvania",42.7
42069,"Lackawanna County, Pennsylvania",41.9
42071,"Lancaster County, Pennsylvania",39.0
42073,"Lawrence County, Pennsylvania",45.0
42075,"Lebanon County, Pennsylvania",41.3
42077,"Lehigh County, Pennsylvania",38.9
42079,"Luzerne County, Pennsylvania",42.2
42081,"Lycoming County, Pennsylvania",41.4
42083,"McKean County, Pennsylvania",43.8
42085,"Mercer County, Pennsylvania",45.0
42087,"Mifflin County, Pennsylvania",43.3
42089,"Monroe County, Pennsylvania",43.5
42091,"Montgomery County, Pennsylvania",41.2
42093,"Montour County, Pennsylvania",43.2
42095,"Northampton County, Pennsylvania",41.9
42097,"Northumberland County, Pennsylvania",44.5
42099,"Perry County, Pennsylvania",43.7
42101,"Philadelphia County, Pennsylvania",34.8
42103,"Pike County, Pennsylvania",48.9
42105,"Potter County, Pennsylvania",48.1
42107,"Schuylkill County, Pennsylvania",44.2
42109,"Snyder County, Pennsylvania",40.0
42111,"Somerset County, Pennsylvania",46.7
42113,"Sullivan County, Pennsylvania",55.0
42115,"Susquehanna County, Pennsylvania",48.5
42117,"Tioga County, Pennsylvania",45.0
42119,"Union County, Pennsylvania",39.7
42121,"Venango County, Pennsylvania",47.6
42123,"Warren County, Pennsylvania",47.4
42125,"Washington County, Pennsylvania",44.2
42127,"Wayne County, Pennsylvania",48.8
42129,"Westmoreland County, Pennsylvania",47.2
42131,"Wyoming County, Pennsylvania",45.3
42133,"York County, Pennsylvania",41.0
44001,"Bristol County, Rhode Island",43.9
44003,"Kent County, Rhode Island",43.6
44005,"Newport County, Rhode Island",46.4
44007,"Providence County, Rhode Island",37.6
44009,"Washington County, Rhode Island",44.9
45001,"Abbeville County, South Carolina",44.5
45003,"Aiken County, South Carolina",41.8
45005,"Allendale County, South Carolina",43.1
45007,"Anderson County, South Carolina",40.6
45009,"Bamberg County, South Carolina",40.8
45011,"Barnwell County, South Carolina",40.9
45013,"Beaufort County, South Carolina",46.8
45015,"Berkeley County, South Carolina",36.7
45017,"Calhoun County, South Carolina",46.8
45019,"Charleston County, South Carolina",38.9
45021,"Cherokee County, South Carolina",40.0
45023,"Chester County, South Carolina",41.8
45025,"Chesterfield County, South Carolina",42.6
45027,"Clarendon County, South Carolina",45.5
45029,"Colleton County, South Carolina",41.6
45031,"Darlington County, South Carolina",41.4
45033,"Dillon County, South Carolina",37.5
45035,"Dorchester County, South Carolina",37.7
45037,"Edgefield County, South Carolina",42.9
45039,"Fairfield County, South Carolina",46.6
45041,"Florence County, South Carolina",39.0
45043,"Georgetown County, South Carolina",51.0
45045,"Greenville County, South Carolina",38.5
45047,"Greenwood County, South Carolina",40.2
45049,"Hampton County, South Carolina",40.2
45051,"Horry County, South Carolina",47.6
45053,"Jasper County, South Carolina",43.6
45055,"Kershaw County, South Carolina",40.6
45057,"Lancaster County, South Carolina",42.2
45059,"Laurens County, South Carolina",41.2
45061,"Lee County, South Carolina",41.5
45063,"Lexington County, South Carolina",39.4
45065,"McCormick County, South Carolina",57.9
45067,"Marion County, South Carolina",41.6
45069,"Marlboro County, South Carolina",41.5
45071,"Newberry County, South Carolina",42.6
45073,"Oconee County, South Carolina",46.2
45075,"Orangeburg County, South Carolina",40.5
45077,"Pickens County, South Carolina",36.1
45079,"Richland County, South Carolina",33.9
45081,"Saluda County, South Carolina",43.3
45083,"Spartanburg County, South Carolina",38.0
45085,"Sumter County, South Carolina",36.9
45087,"Union County, South Carolina",44.2
45089,"Williamsburg County, South Carolina",43.2
45091,"York County, South Carolina",39.2
46003,"Aurora County, South Dakota",41.4
46005,"Beadle County, South Dakota",37.5
46007,"Bennett County, South Dakota",27.0
46009,"Bon Homme County, South Dakota",42.1
46011,"Brookings County, South Dakota",27.7
46013,"Brown County, South Dakota",37.3
46015,"Brule County, South Dakota",41.5
46017,"Buffalo County, South Dakota",24.0
46019,"Butte County, South Dakota",40.3
46021,"Campbell County, South Dakota",50.4
46023,"Charles Mix County, South Dakota",35.4
46025,"Clark County, South Dakota",41.2
46027,"Clay County, South Dakota",24.6
46029,"Codington County, South Dakota",39.6
46031,"Corson County, South Dakota",29.0
46033,"Custer County, South Dakota",56.8
46035,"Davison County, South Dakota",39.7
46037,"Day County, South Dakota",47.2
46039,"Deuel County, South Dakota",42.0
46041,"Dewey County, South Dakota",27.1
46043,"Douglas County, South Dakota",41.6
46045,"Edmunds County, South Dakota",43.7
46047,"Fall River County, South Dakota",54.7
46049,"Faulk County, South Dakota",45.8
46051,"Grant County, South Dakota",43.8
46053,"Gregory County, South Dakota",45.7
46055,"Haakon County, South Dakota",44.7
46057,"Hamlin County, South Dakota",33.1
46059,"Hand County, South Dakota",44.6
46061,"Hanson County, South Dakota",37.3
46063,"Harding County, South Dakota",45.1
46065,"Hughes County, South Dakota",39.2
46067,"Hutchinson County, South Dakota",41.7
46069,"Hyde County, South Dakota",47.0
46071,"Jackson County, South Dakota",33.4
46073,"Jerauld County, South Dakota",50.5
46075,"Jones County, South Dakota",41.8
46077,"Kingsbury County, South Dakota",41.9
46079,"Lake County, South Dakota",44.3
46081,"Lawrence County, South Dakota",43.0
46083,"Lincoln County, South Dakota",35.9
46085,"Lyman County, South Dakota",36.0
46087,"McCook County, South Dakota",39.5
46089,"McPherson County, South Dakota",50.9
46091,"Marshall County, South Dakota",43.7
46093,"Meade County, South Dakota",36.5
46095,"Mellette County, South Dakota",36.3
46097,"Miner County, South Dakota",48.8
46099,"Minnehaha County, South Dakota",35.6
46101,"Moody County, South Dakota",40.6
46102,"Oglala Lakota County, South Dakota",26.3
46103,"Pennington County, South Dakota",39.6
46105,"Perkins County, South Dakota",45.4
46107,"Potter County, South Dakota",44.7
46109,"Roberts County, South Dakota",37.0
46111,"Sanborn County, South Dakota",39.3
46115,"Spink County, South Dakota",45.0
46117,"Stanley County, South Dakota",43.2
46119,"Sully County, South Dakota",52.7
46121,"Todd County, South Dakota",25.1
46123,"Tripp County, South Dakota",44.7
46125,"Turner County, South Dakota",42.0
46127,"Union County, South Dakota",40.1
46129,"Walworth County, South Dakota",40.9
46135,"Yankton County, South Dakota",41.7
46137,"Ziebach County, South Dakota",34.3
47001,"Anderson County, Tennessee",42.1
47003,"Bedford County, Tennessee",37.9
47005,"Benton County, Tennessee",47.9
47007,"Bledsoe County, Tennessee",44.6
47009,"Blount County, Tennessee",43.8
47011,"Bradley County, Tennessee",39.9
47013,"Campbell County, Tennessee",44.2
47015,"Cannon County, Tennessee",40.7
47017,"Carroll County, Tennessee",41.7
47019,"Carter County, Tennessee",46.0
47021,"Cheatham County, Tennessee",40.9
47023,"Chester County, Tennessee",38.0
47025,"Claiborne County, Tennessee",42.0
47027,"Clay County, Tennessee",47.4
47029,"Cocke County, Tennessee",45.5
47031,"Coffee County, Tennessee",39.3
47033,"Crockett County, Tennessee",40.2
47035,"Cumberland County, Tennessee",52.6
47037,"Davidson County, Tennessee",34.7
47039,"Decatur County, Tennessee",45.8
47041,"DeKalb County, Tennessee",42.1
47043,"Dickson County, Tennessee",39.2
47045,"Dyer County, Tennessee",40.5
47047,"Fayette County, Tennessee",46.8
47049,"Fentress County, Tennessee",46.3
47051,"Franklin County, Tennessee",42.4
47053,"Gibson County, Tennessee",39.8
47055,"Giles County, Tennessee",43.7
47057,"Grainger County, Tennessee",45.6
47059,"Greene County, Tennessee",44.7
47061,"Grundy County, Tennessee",43.1
47063,"Hamblen County, Tennessee",41.2
47065,"Hamilton County, Tennessee",39.7
47067,"Hancock County, Tennessee",44.9
47069,"Hardeman County, Tennessee",40.7
47071,"Hardin County, Tennessee",45.5
47073,"Hawkins County, Tennessee",45.5
47075,"Haywood County, Tennessee",43.1
47077,"Henderson County, Tennessee",40.7
47079,"Henry County, Tennessee",45.7
47081,"Hickman County, Tennessee",41.8
47083,"Houston County, Tennessee",44.1
47085,"Humphreys County, Tennessee",43.0
47087,"Jackson County, Tennessee",47.3
47089,"Jefferson County, Tennessee",44.4
47091,"Johnson County, Tennessee",46.2
47093,"Knox County, Tennessee",37.4
47095,"Lake County, Tennessee",41.8
47097,"Lauderdale County, Tennessee",38.9
47099,"Lawrence County, Tennessee",39.0
47101,"Lewis County, Tennessee",42.2
47103,"Lincoln County, Tennessee",43.2
47105,"Loudon County, Tennessee",48.5
47107,"McMinn County, Tennessee",42.3
47109,"McNairy County, Tennessee",42.9
47111,"Macon County, Tennessee",39.1
47113,"Madison County, Tennessee",38.4
47115,"Marion County, Tennessee",43.6
47117,"Marshall County, Tennessee",39.3
47119,"Maury County, Tennessee",39.4
47121,"Meigs County, Tennessee",45.5
47123,"Monroe County, Tennessee",44.6
47125,"Montgomery County, Tennessee",31.4
47127,"Moore County, Tennessee",46.4
47129,"Morgan County, Tennessee",41.6
47131,"Obion County, Tennessee",42.3
47133,"Overton County, Tennessee",43.1
47135,"Perry County, Tennessee",42.8
47137,"Pickett County, Tennessee",51.1
47139,"Polk County, Tennessee",46.3
47141,"Putnam County, Tennessee",36.3
47143,"Rhea County, Tennessee",40.9
47145,"Roane County, Tennessee",47.4
47147,"Robertson County, Tennessee",39.4
47149,"Rutherford County, Tennessee",34.0
47151,"Scott County, Tennessee",40.7
47153,"Sequatchie County, Tennessee",44.4
47155,"Sevier County, Tennessee",43.9
47157,"Shelby County, Tennessee",35.9
47159,"Smith County, Tennessee",40.5
47161,"Stewart County, Tennessee",44.3
47163,"Sullivan County, Tennessee",45.2
47165,"Sumner County, Tennessee",39.8
47167,"Tipton County, Tennessee",38.4
47169,"Trousdale County, Tennessee",34.6
47171,"Unicoi County, Tennessee",47.4
47173,"Union County, Tennessee",42.6
47175,"Van Buren County, Tennessee",47.4
47177,"Warren County, Tennessee",40.3
47179,"Washington County, Tennessee",40.1
47181,"Wayne County, Tennessee",44.3
47183,"Weakley County, Tennessee",37.9
47185,"White County, Tennessee",43.0
47187,"Williamson County, Tennessee",40.0
47189,"Wilson County, Tennessee",40.0
48001,"Anderson County, Texas",39.3
48003,"Andrews County, Texas",32.4
48005,"Angelina County, Texas",37.8
48007,"Aransas County, Texas",51.0
48009,"Archer County, Texas",43.1
48011,"Armstrong County, Texas",43.9
48013,"Atascosa County, Texas",35.8
48015,"Austin County, Texas",41.0
48017,"Bailey County, Texas",30.3
48019,"Bandera County, Texas",53.4
48021,"Bastrop County, Texas",38.0
48023,"Baylor County, Texas",46.7
48025,"Bee County, Texas",35.6
48027,"Bell County, Texas",31.7
48029,"Bexar County, Texas",34.2
48031,"Blanco County, Texas",49.5
48033,"Borden County, Texas",36.5
48035,"Bosque County, Texas",46.1
48037,"Bowie County, Texas",38.2
48039,"Brazoria County, Texas",36.3
48041,"Brazos County, Texas",26.3
48043,"Brewster County, Texas",46.1
48045,"Briscoe County, Texas",49.7
48047,"Brooks County, Texas",38.3
48049,"Brown County, Texas",41.2
48051,"Burleson County, Texas",44.1
48053,"Burnet County, Texas",44.7
48055,"Caldwell County, Texas",37.8
48057,"Calhoun County, Texas",38.4
48059,"Callahan County, Texas",43.5
48061,"Cameron County, Texas",32.0
48063,"Camp County, Texas",39.0
48065,"Carson County, Texas",41.3
48067,"Cass County, Texas",44.3
48069,"Castro County, Texas",34.8
48071,"Chambers County, Texas",35.4
48073,"Cherokee County, Texas",38.2
48075,"Childress County, Texas",32.6
48077,"Clay County, Texas",46.8
48079,"Cochran County, Texas",37.4
48081,"Coke County, Texas",47.1
48083,"Coleman County, Texas",48.4
48085,"Collin County, Texas",37.1
48087,"Collingsworth County, Texas",38.3
48089,"Colorado County, Texas",43.2
48091,"Comal County, Texas",41.7
48093,"Comanche County, Texas",44.2
48095,"Concho County, Texas",46.4
48097,"Cooke County, Texas",40.4
48099,"Coryell County, Texas",32.2
48101,"Cottle County, Texas",37.4
48103,"Crane County, Texas",37.9
48105,"Crockett County, Texas",50.0
48107,"Crosby County, Texas",39.4
48109,"Culberson County, Texas",47.5
48111,"Dallam County, Texas",30.8
48113,"Dallas County, Texas",33.8
48115,"Dawson County, Texas",34.0
48117,"Deaf Smith County, Texas",32.0
48119,"Delta County, Texas",40.6
48121,"Denton County, Texas",36.5
48123,"DeWitt County, Texas",41.7
48125,"Dickens County, Texas",47.9
48127,"Dimmit County, Texas",36.4
48129,"Donley County, Texas",40.3
48131,"Duval County, Texas",35.5
48133,"Eastland County, Texas",41.5
48135,"Ector County, Texas",31.0
48137,"Edwards County, Texas",40.2
48139,"Ellis County, Texas",36.2
48141,"El Paso County, Texas",32.8
48143,"Erath County, Texas",31.6
48145,"Falls County, Texas",40.0
48147,"Fannin County, Texas",40.4
48149,"Fayette County, Texas",48.0
48151,"Fisher County, Texas",42.2
48153,"Floyd County, Texas",35.7
48155,"Foard County, Texas",50.9
48157,"Fort Bend County, Texas",36.9
48159,"Franklin County, Texas",42.9
48161,"Freestone County, Texas",41.8
48163,"Frio County, Texas",33.1
48165,"Gaines County, Texas",29.3
48167,"Galveston County, Texas",38.1
48169,"Garza County, Texas",41.8
48171,"Gillespie County, Texas",49.7
48173,"Glasscock County, Texas",38.8
48175,"Goliad County, Texas",44.7
48177,"Gonzales County, Texas",36.8
48179,"Gray County, Texas",36.6
48181,"Grayson County, Texas",39.2
48183,"Gregg County, Texas",35.8
48185,"Grimes County, Texas",40.3
48187,"Guadalupe County, Texas",37.3
48189,"Hale County, Texas",33.4
48191,"Hall County, Texas",45.1
48193,"Hamilton County, Texas",45.0
48195,"Hansford County, Texas",33.9
48197,"Hardeman County, Texas",44.1
48199,"Hardin County, Texas",39.4
48201,"Harris County, Texas",34.1
48203,"Harrison County, Texas",38.8
48205,"Hartley County, Texas",39.7
48207,"Haskell County, Texas",44.3
48209,"Hays County, Texas",33.2
48211,"Hemphill County, Texas",40.8
48213,"Henderson County, Texas",43.9
48215,"Hidalgo County, Texas",29.8
48217,"Hill County, Texas",41.2
48219,"Hockley County, Texas",35.3
48221,"Hood County, Texas",46.5
48223,"Hopkins County, Texas",39.7
48225,"Houston County, Texas",43.9
48227,"Howard County, Texas",37.6
48229,"Hudspeth County, Texas",32.1
48231,"Hunt County, Texas",37.6
48233,"Hutchinson County, Texas",38.3
48235,"Irion County, Texas",39.5
48237,"Jack County, Texas",39.2
48239,"Jackson County, Texas",40.4
48241,"Jasper County, Texas",42.3
48243,"Jeff Davis County, Texas",62.0
48245,"Jefferson County, Texas",36.8
48247,"Jim Hogg County, Texas",25.2
48249,"Jim Wells County, Texas",35.6
48251,"Johnson County, Texas",37.1
48253,"Jones County, Texas",38.4
48255,"Karnes County, Texas",35.6
48257,"Kaufman County, Texas",34.6
48259,"Kendall County, Texas",42.6
48261,"Kenedy County, Texas",39.9
48263,"Kent County, Texas",59.9
48265,"Kerr County, Texas",48.2
48267,"Kimble County, Texas",48.4
48269,"King County, Texas",35.8
48271,"Kinney County, Texas",47.5
48273,"Kleberg County, Texas",28.6
48275,"Knox County, Texas",41.1
48277,"Lamar County, Texas",40.3
48279,"Lamb County, Texas",36.8
48281,"Lampasas County, Texas",43.8
48283,"La Salle County, Texas",35.0
48285,"Lavaca County, Texas",43.4
48287,"Lee County, Texas",41.9
48289,"Leon County, Texas",44.7
48291,"Liberty County, Texas",34.1
48293,"Limestone County, Texas",42.0
48295,"Lipscomb County, Texas",35.9
48297,"Live Oak County, Texas",40.8
48299,"Llano County, Texas",57.4
48301,"Loving County, Texas",31.9
48303,"Lubbock County, Texas",31.2
48305,"Lynn County, Texas",36.6
48307,"McCulloch County, Texas",44.4
48309,"McLennan County, Texas",33.6
48311,"McMullen County, Texas",36.5
48313,"Madison County, Texas",36.2
48315,"Marion County, Texas",52.1
48317,"Martin County, Texas",34.7
48319,"Mason County, Texas",48.2
48321,"Matagorda County, Texas",37.1
48323,"Maverick County, Texas",30.1
48325,"Medina County, Texas",39.4
48327,"Menard County, Texas",59.4
48329,"Midland County, Texas",32.1
48331,"Milam County, Texas",41.5
48333,"Mills County, Texas",50.8
48335,"Mitchell County, Texas",32.3
48337,"Montague County, Texas",44.1
48339,"Montgomery County, Texas",37.4
48341,"Moore County, Texas",30.7
48343,"Morris County, Texas",43.0
48345,"Motley County, Texas",50.7
48347,"Nacogdoches County, Texas",31.7
48349,"Navarro County, Texas",37.5
48351,"Newton County, Texas",45.5
48353,"Nolan County, Texas",36.6
48355,"Nueces County, Texas",36.2
48357,"Ochiltree County, Texas",33.0
48359,"Oldham County, Texas",35.0
48361,"Orange County, Texas",37.7
48363,"Palo Pinto County, Texas",41.3
48365,"Panola County, Texas",39.2
48367,"Parker County, Texas",39.4
48369,"Parmer County, Texas",36.3
48371,"Pecos County, Texas",36.7
48373,"Polk County, Texas",43.8
48375,"Potter County, Texas",34.5
48377,"Presidio County, Texas",41.9
48379,"Rains County, Texas",47.6
48381,"Randall County, Texas",36.4
48383,"Reagan County, Texas",33.0
48385,"Real County, Texas",52.3
48387,"Red River County, Texas",48.9
48389,"Reeves County, Texas",35.4
48391,"Refugio County, Texas",42.9
48393,"Roberts County, Texas",42.5
48395,"Robertson County, Texas",40.6
48397,"Rockwall County, Texas",37.6
48399,"Runnels County, Texas",40.9
48401,"Rusk County, Texas",38.8
48403,"Sabine County, Texas",54.1
48405,"San Augustine County, Texas",48.6
48407,"San Jacinto County, Texas",45.3
48409,"San Patricio County, Texas",36.0
48411,"San Saba County, Texas",41.9
48413,"Schleicher County, Texas",39.4
48415,"Scurry County, Texas",36.2
48417,"Shackelford County, Texas",42.9
48419,"Shelby County, Texas",39.7
48421,"Sherman County, Texas",38.4
48423,"Smith County, Texas",37.2
48425,"Somervell County, Texas",43.1
48427,"Starr County, Texas",28.6
48429,"Stephens County, Texas",40.9
48431,"Sterling County, Texas",32.1
48433,"Stonewall County, Texas",33.5
48435,"Sutton County, Texas",31.3
48437,"Swisher County, Texas",35.9
48439,"Tarrant County, Texas",34.9
48441,"Taylor County, Texas",32.9
48443,"Terrell County, Texas",57.7
48445,"Terry County, Texas",35.4
48447,"Throckmorton County, Texas",48.8
48449,"Titus County, Texas",34.4
48451,"Tom Green County, Texas",35.0
48453,"Travis County, Texas",35.1
48455,"Trinity County, Texas",50.1
48457,"Tyler County, Texas",42.6
48459,"Upshur County, Texas",40.9
48461,"Upton County, Texas",39.9
48463,"Uvalde County, Texas",34.2
48465,"Val Verde County, Texas",31.7
48467,"Van Zandt County, Texas",42.0
48469,"Victoria County, Texas",36.3
48471,"Walker County, Texas",36.5
48473,"Waller County, Texas",28.7
48475,"Ward County, Texas",35.2
48477,"Washington County, Texas",41.9
48479,"Webb County, Texas",29.4
48481,"Wharton County, Texas",37.7
48483,"Wheeler County, Texas",40.0
48485,"Wichita County, Texas",34.8
48487,"Wilbarger County, Texas",37.2
48489,"Willacy County, Texas",33.7
48491,"Williamson County, Texas",36.9
48493,"Wilson County, Texas",39.9
48495,"Winkler County, Texas",36.2
48497,"Wise County, Texas",39.3
48499,"Wood County, Texas",48.4
48501,"Yoakum County, Texas",30.0
48503,"Young County, Texas",40.3
48505,"Zapata County, Texas",30.9
48507,"Zavala County, Texas",33.2
49001,"Beaver County, Utah",33.8
49003,"Box Elder County, Utah",33.1
49005,"Cache County, Utah",25.5
49007,"Carbon County, Utah",37.8
49009,"Daggett County, Utah",43.3
49011,"Davis County, Utah",32.0
49013,"Duchesne County, Utah",33.1
49015,"Emery County, Utah",38.4
49017,"Garfield County, Utah",40.4
49019,"Grand County, Utah",40.3
49021,"Iron County, Utah",29.5
49023,"Juab County, Utah",30.1
49025,"Kane County, Utah",42.9
49027,"Millard County, Utah",34.4
49029,"Morgan County, Utah",32.1
49031,"Piute County, Utah",49.5
49033,"Rich County, Utah",33.9
49035,"Salt Lake County, Utah",33.4
49037,"San Juan County, Utah",33.2
49039,"Sanpete County, Utah",33.1
49041,"Sevier County, Utah",36.2
49043,"Summit County, Utah",40.5
49045,"Tooele County, Utah",31.7
49047,"Uintah County, Utah",32.4
49049,"Utah County, Utah",25.2
49051,"Wasatch County, Utah",35.5
49053,"Washington County, Utah",38.6
49055,"Wayne County, Utah",43.0
49057,"Weber County, Utah",33.2
50001,"Addison County, Vermont",43.9
50003,"Bennington County, Vermont",46.7
50005,"Caledonia County, Vermont",45.4
50007,"Chittenden County, Vermont",36.7
50009,"Essex County, Vermont",51.6
50011,"Franklin County, Vermont",40.6
50013,"Grand Isle County, Vermont",48.6
50015,"Lamoille County, Vermont",41.0
50017,"Orange County, Vermont",46.6
50019,"Orleans County, Vermont",45.6
50021,"Rutland County, Vermont",47.7
50023,"Washington County, Vermont",43.8
50025,"Windham County, Vermont",47.0
50027,"Windsor County, Vermont",47.8
51001,"Accomack County, Virginia",47.3
51003,"Albemarle County, Virginia",39.7
51005,"Alleghany County, Virginia",48.0
51007,"Amelia County, Virginia",45.1
51009,"Amherst County, Virginia",43.9
51011,"Appomattox County, Virginia",43.1
51013,"Arlington County, Virginia",35.3
51015,"Augusta County, Virginia",44.8
51017,"Bath County, Virginia",51.8
51019,"Bedford County, Virginia",46.8
51021,"Bland County, Virginia",46.4
51023,"Botetourt County, Virginia",47.5
51025,"Brunswick County, Virginia",44.6
51027,"Buchanan County, Virginia",47.6
51029,"Buckingham County, Virginia",43.3
51031,"Campbell County, Virginia",43.1
51033,"Caroline County, Virginia",39.2
51035,"Carroll County, Virginia",48.7
51036,"Charles City County, Virginia",52.0
51037,"Charlotte County, Virginia",45.4
51041,"Chesterfield County, Virginia",38.9
51043,"Clarke County, Virginia",48.4
51045,"Craig County, Virginia",46.1
51047,"Culpeper County, Virginia",39.5
51049,"Cumberland County, Virginia",46.3
51051,"Dickenson County, Virginia",45.5
51053,"Dinwiddie County, Virginia",43.4
51057,"Essex County, Virginia",46.9
51059,"Fairfax County, Virginia",38.6
51061,"Fauquier County, Virginia",40.8
51063,"Floyd County, Virginia",48.4
51065,"Fluvanna County, Virginia",43.1
51067,"Franklin County, Virginia",48.4
51069,"Frederick County, Virginia",40.6
51071,"Giles County, Virginia",45.4
51073,"Gloucester County, Virginia",44.3
51075,"Goochland County, Virginia",49.0
51077,"Grayson County, Virginia",49.0
51079,"Greene County, Virginia",41.7
51081,"Greensville County, Virginia",40.8
51083,"Halifax County, Virginia",46.6
51085,"Hanover County, Virginia",42.4
51087,"Henrico County, Virginia",39.3
51089,"Henry County, Virginia",48.3
51091,"Highland County, Virginia",58.0
51093,"Isle of Wight County, Virginia",44.2
51095,"James City County, Virginia",47.1
51097,"King and Queen County, Virginia",47.4
51099,"King George County, Virginia",38.3
51101,"King William County, Virginia",40.8
51103,"Lancaster County, Virginia",59.2
51105,"Lee County, Virginia",45.2
