FIPS,total_employees,mining_employees,mining_establishments,bar_establishments,bar_employees,extraction_employment_pct
40131,27773,66.0,9.0,5.0,47.0,0.23764087423036764
40043,1247,411.0,15.0,0.0,0.0,32.95910184442663
40137,12375,1089.0,77.0,5.0,36.0,8.799999999999999
40135,6851,22.0,5.0,0.0,0.0,0.3211210042329587
40037,15085,215.0,50.0,3.0,2.0,1.4252568776930727
40039,9159,620.0,52.0,0.0,0.0,6.76929795829239
40041,7932,0.0,0.0,0.0,0.0,0.0
40047,20082,423.0,56.0,5.0,33.0,2.106363907977293
40049,7325,320.0,47.0,0.0,0.0,4.368600682593857
40051,10633,274.0,36.0,4.0,15.0,2.576883287877363
40063,2074,87.0,11.0,0.0,0.0,4.1947926711668275
40071,13378,184.0,22.0,6.0,12.0,1.3753924353416056
40073,5290,788.0,72.0,0.0,0.0,14.896030245746692
40081,5587,64.0,11.0,0.0,0.0,1.1455163773044568
40083,6881,167.0,27.0,5.0,17.0,2.426972823717483
40085,4911,41.0,5.0,5.0,359.0,0.8348605172062716
40089,8673,44.0,5.0,5.0,113.0,0.5073215726968753
40091,2971,6.0,5.0,0.0,0.0,0.2019522046449007
40093,1617,213.0,22.0,0.0,0.0,13.172541743970315
40099,3116,237.0,7.0,3.0,78.0,7.605905006418485
40101,22270,33.0,10.0,0.0,0.0,0.14818140996856757
40103,3666,81.0,11.0,0.0,0.0,2.20949263502455
40109,374940,5721.0,529.0,110.0,856.0,1.5258441350616099
40111,6561,54.0,18.0,0.0,0.0,0.823045267489712
40113,5478,232.0,36.0,0.0,0.0,4.235122307411464
40115,8369,50.0,3.0,0.0,0.0,0.597442944198829
40119,22145,294.0,46.0,13.0,125.0,1.3276134567622488
40121,10110,118.0,22.0,3.0,11.0,1.1671612265084075
40123,13187,263.0,33.0,3.0,12.0,1.9943884128308182
40125,16317,157.0,24.0,0.0,0.0,0.9621866764723908
40133,5043,291.0,28.0,0.0,0.0,5.7703747769185005
40141,955,0.0,0.0,0.0,0.0,0.0
40151,2286,258.0,13.0,0.0,0.0,11.286089238845145
42041,125728,141.0,9.0,15.0,107.0,0.11214685670654112
40139,8509,83.0,11.0,0.0,0.0,0.9754377717710659
40143,319207,3906.0,240.0,117.0,735.0,1.2236573759347382
40145,9322,15.0,7.0,4.0,15.0,0.16090967603518558
40147,17191,186.0,34.0,0.0,0.0,1.081961491478099
40149,1268,29.0,12.0,0.0,0.0,2.2870662460567823
40153,6779,626.0,66.0,3.0,30.0,9.234400354034518
41001,4366,141.0,3.0,4.0,12.0,3.2295006871278056
41003,26968,10.0,3.0,11.0,64.0,0.03708098487095817
41005,142806,173.0,11.0,55.0,353.0,0.12114336932621879
41007,14971,0.0,0.0,14.0,45.0,0.0
41009,8729,74.0,7.0,11.0,81.0,0.8477488830335663
41011,18020,56.0,6.0,8.0,39.0,0.31076581576026635
41013,5535,16.0,4.0,4.0,29.0,0.2890695573622403
41015,5343,0.0,0.0,4.0,17.0,0.0
41017,72776,73.0,5.0,37.0,384.0,0.10030779377816863
41019,31168,43.0,6.0,17.0,62.0,0.13796201232032854
41025,1505,0.0,0.0,0.0,0.0,0.0
41021,563,0.0,0.0,0.0,0.0,0.0
